0,0.7625785847253437,0.012049968242645264,68.0
1,0.700795326806322,0.011964505314826965,69.0
2,0.6895970302292064,0.011946725249290467,71.0
3,0.6819028469580638,0.012019036412239075,75.0
4,0.6761239125758787,0.011919376254081727,77.0
5,0.6729495382007165,0.011826922297477721,79.0
6,0.6700044764748102,0.012017362117767334,76.0
7,0.6692244734945176,0.012031240463256836,74.0
8,0.6669044600257391,0.012115036249160766,73.0
9,0.6655030129831049,0.011918572187423706,71.0
10,0.6665923753871194,0.012097034454345703,71.0
11,0.665425363220746,0.012037652730941772,70.0
12,0.6647100478787965,0.012132664918899536,72.0
13,0.6638839154303828,0.01195640504360199,72.0
14,0.6645642187021956,0.01220890760421753,72.0
15,0.6629680938358549,0.011949140429496765,68.0
16,0.6627619855011566,0.012327768206596375,72.0
17,0.6630693304387829,0.01223115622997284,69.0
18,0.6641485902327525,0.012136140465736389,70.0
19,0.6627991478654403,0.01201415717601776,71.0
20,0.6612075039103061,0.01189750611782074,68.0
21,0.6621000344240213,0.01197031319141388,67.0
22,0.6607741622985164,0.012134779691696167,69.0
23,0.6611860077592391,0.012125410437583924,67.0
24,0.6609158764911603,0.01218863606452942,69.0
25,0.6607057716273055,0.011991426944732667,69.0
26,0.660585503789443,0.012320637702941895,68.0
27,0.6599250518822972,0.012192475795745849,66.0
28,0.6608638537080982,0.012270758152008057,68.0
29,0.6612708123424386,0.012180531024932861,68.0
30,0.6593128012705453,0.012226942777633667,68.0
31,0.6596845788291738,0.01253732442855835,67.0
32,0.6595739126205444,0.012275117635726928,65.0
33,0.6585805981974059,0.012107433676719665,66.0
34,0.6605112258392044,0.012224793434143066,66.0
35,0.6599323870260504,0.012263678908348084,65.0
36,0.6595009369186208,0.01199207067489624,66.0
37,0.6589430291441423,0.012111691236495971,67.0
38,0.6577785626242433,0.01230664074420929,66.0
39,0.6580392167538027,0.012276771068572999,66.0
40,0.6592233746866637,0.011918466091156005,66.0
41,0.6590217412272587,0.01216501533985138,66.0
42,0.6592061949681632,0.012300960421562195,66.0
43,0.6586864628369296,0.012129127383232116,66.0
44,0.6589600262762625,0.012120056748390198,66.0
45,0.6590901515151881,0.012387707829475403,66.0
46,0.6577903183200692,0.012104980945587158,66.0
47,0.6586129137232334,0.012170187830924988,66.0
48,0.6576829582830018,0.012052817344665527,66.0
49,0.6575017428096337,0.012204990983009338,66.0
50,0.6576420755325993,0.012104758620262146,66.0
51,0.6570561573475222,0.012115163207054138,66.0
52,0.658338431316086,0.012301796078681947,66.0
53,0.6582427824599834,0.012352046370506287,65.0
54,0.6578863979894903,0.01226858139038086,66.0
55,0.657519207725042,0.012495121359825135,66.0
56,0.6571310879308966,0.012238147258758545,66.0
57,0.6573498000072527,0.012209337949752808,66.0
58,0.6569301455835753,0.012327069044113159,66.0
59,0.6568370310566093,0.012117323875427246,66.0
60,0.6569438078735448,0.01215877890586853,65.0
61,0.6568912554390823,0.012440583109855652,66.0
62,0.6572694438922254,0.012215168476104736,66.0
63,0.6567589210558541,0.012150676250457763,66.0
64,0.6555856247491474,0.012022585868835449,66.0
65,0.6564729990838449,0.012273337244987487,66.0
66,0.6572046687331381,0.012222678065299988,66.0
67,0.6572229469878764,0.012311239242553711,66.0
68,0.6564236456834818,0.012190459966659547,66.0
69,0.6559844922415817,0.011843585371971131,67.0
70,0.6557757190511196,0.01214444100856781,67.0
